UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,dataset,year_released,year_valid_from,region,data_quality,data_accessed,description,source_link
18b78ed5-367d-486e-b155-00820a0e93bd,Waste,Bread Waste,waste-type_bread-disposal_method_recycled,Bread - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
c02b5874-b072-4e75-9890-f5d04723976a,Waste,Fruits and Vegetables Waste,waste-type_fruits_and_vegetables-disposal_method_recycled,Fruits and Vegetables - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
4d2d6d6f-a5eb-46d8-8929-97f3e566b0b2,Waste,Dairy Products Waste,waste-type_dairy_products-disposal_method_recycled,Dairy Products - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
250fd7bd-ecd1-4609-9a54-d6aa166b303c,Waste,Yard Trimmings Waste,waste-type_yard_trimmings-disposal_method_recycled,Yard Trimmings - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
46e3fdd4-2262-47b8-af3b-cf330b206ca8,Waste,Grass Waste,waste-type_grass-disposal_method_recycled,Grass - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
e1c46149-9b2c-486b-8b3f-dde2a005918d,Waste,Leaves Waste,waste-type_leaves-disposal_method_recycled,Leaves - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
466d66d0-206e-4b61-9e12-0cc143bb049a,Waste,Branches Waste,waste-type_branches-disposal_method_recycled,Branches - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
1056f5fc-8876-4f6a-85ea-c56d8f418890,Waste,Mixed Paper (general) Waste,waste-type_mixed_paper_(general)-disposal_method_recycled,Mixed Paper (general) - Recycled,short ton,not-supplied,70.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
5a6f17fb-516b-413b-99ba-6cf1477da27b,Waste,Mixed Paper (primarily residential) Waste,waste-type_mixed_paper_(primarily_residential)-disposal_method_recycled,Mixed Paper (primarily residential) - Recycled,short ton,not-supplied,70.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
ecf76fdf-9d6a-456a-b162-1bc9deedbee2,Waste,Mixed Paper (primarily from offices) Waste,waste-type_mixed_paper_(primarily_from_offices)-disposal_method_recycled,Mixed Paper (primarily from offices) - Recycled,short ton,not-supplied,30.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
4fda47c7-0a09-4efe-a6d4-93f29919a915,Waste,Mixed Metals Waste,waste-type_mixed_metals-disposal_method_recycled,Mixed Metals - Recycled,short ton,not-supplied,230.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
1c72ee54-dd39-4c10-96ff-cdc4ea6221d4,Waste,Mixed Plastics Waste,waste-type_mixed_plastics-disposal_method_recycled,Mixed Plastics - Recycled,short ton,not-supplied,220.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
42cad073-cd59-45bc-82c7-79aed0a50302,Waste,Mixed Recyclables Waste,waste-type_mixed_recyclables-disposal_method_recycled,Mixed Recyclables - Recycled,short ton,not-supplied,90.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
ce3d7a4b-6356-4775-a023-d9234765362a,Waste,Food Waste Waste,waste-type_food_waste-disposal_method_recycled,Food Waste - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
88d01da7-57a3-4ee7-9cad-675431124775,Waste,Mixed Organics Waste,waste-type_mixed_organics-disposal_method_recycled,Mixed Organics - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
b9d27071-b7af-4393-bc99-72ac1d28afa6,Waste,Mixed MSW Waste,waste-type_mixed_msw-disposal_method_recycled,Mixed MSW - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
58d0072b-504f-44c6-8c28-06d81d7b8463,Waste,Carpet Waste,waste-type_carpet-disposal_method_recycled,Carpet - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
92bc57af-b7de-4ffc-af66-ff2033664ef5,Waste,Desktop CPUs Waste,waste-type_desktop_cpus-disposal_method_recycled,Desktop CPUs - Recycled,short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
